timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607675968817,311,Place order-Post check,200,OK,DemoBlaze 1-3,text,true,,560,405,17,17,https://api.demoblaze.com/check,311,0,0
1607675969128,65,Logout,200,OK,DemoBlaze 1-3,text,true,,4920,391,17,17,https://demoblaze.com/index.html,65,0,0
1607675968926,277,Place order-Post delete cart,200,OK,DemoBlaze 1-14,text,true,,397,396,17,17,https://api.demoblaze.com/deletecart,277,0,0
1607675968783,421,Launch-Get home,200,OK,DemoBlaze 1-13,text,true,,4920,338,17,17,https://demoblaze.com/,420,0,1
1607675968956,263,Add to cart-Options add to cart,200,OK,DemoBlaze 1-11,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,263,0,0
1607675968966,283,Place order-Post check,200,OK,DemoBlaze 1-5,text,true,,565,405,17,17,https://api.demoblaze.com/check,283,0,0
1607675968968,309,Login-Post user credential,200,OK,DemoBlaze 1-7,text,true,,513,408,17,17,https://api.demoblaze.com/login,309,0,0
1607675968849,428,Login-Options login,200,OK,DemoBlaze 1-6,text,true,,509,397,17,17,https://api.demoblaze.com/login,428,0,1
1607675969100,206,Launch-Get home,200,OK,DemoBlaze 1-4,text,true,,4920,338,17,17,https://demoblaze.com/,206,0,1
1607675969249,66,Logout,200,OK,DemoBlaze 1-5,text,true,,4924,391,17,17,https://demoblaze.com/index.html,66,0,0
1607675968920,400,Login-Options login,200,OK,DemoBlaze 1-8,text,true,,509,397,17,17,https://api.demoblaze.com/login,400,0,1
1607675969033,311,Login-Post user credential,200,OK,DemoBlaze 1-10,text,true,,513,408,17,17,https://api.demoblaze.com/login,311,0,0
1607675968976,379,Login-Options login,200,OK,DemoBlaze 1-1,text,true,,509,397,17,17,https://api.demoblaze.com/login,379,0,1
1607675968990,377,Login-Options login,200,OK,DemoBlaze 1-17,text,true,,509,397,17,17,https://api.demoblaze.com/login,377,0,1
1607675969105,281,Place order-Post check,200,OK,DemoBlaze 1-15,text,true,,560,405,17,17,https://api.demoblaze.com/check,281,0,0
1607675969110,288,Login-Post check,200,OK,DemoBlaze 1-2,text,true,,560,395,17,17,https://api.demoblaze.com/check,288,0,0
1607675969196,205,Launch-Get home,200,OK,DemoBlaze 1-3,text,true,,4920,338,17,17,https://demoblaze.com/,205,0,1
1607675969108,311,Login-Post user credential,200,OK,DemoBlaze 1-9,text,true,,513,408,17,17,https://api.demoblaze.com/login,311,0,0
1607675969071,370,Login-Options login,200,OK,DemoBlaze 1-16,text,true,,509,397,17,17,https://api.demoblaze.com/login,370,0,1
1607675969386,66,Logout,200,OK,DemoBlaze 1-15,text,true,,4924,391,17,17,https://demoblaze.com/index.html,65,0,0
1607675969203,266,Place order-Get index,200,OK,DemoBlaze 1-14,text,true,,4920,390,17,17,https://demoblaze.com/index.html,265,0,0
1607675969097,423,Launch-Get home,200,OK,DemoBlaze 1-12,text,true,,4920,338,17,17,https://demoblaze.com/,422,0,4
1607675969319,219,Launch-Get home,200,OK,DemoBlaze 1-5,text,true,,4920,338,17,17,https://demoblaze.com/,218,0,1
1607675969219,325,Add to cart-Post add to cart,200,OK,DemoBlaze 1-11,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,325,0,0
1607675969277,284,Login-Post check,200,OK,DemoBlaze 1-7,text,true,,560,395,17,17,https://api.demoblaze.com/check,284,0,0
1607675969277,298,Login-Post user credential,200,OK,DemoBlaze 1-6,text,true,,513,408,17,17,https://api.demoblaze.com/login,298,0,0
1607675969204,390,Login-Options login,200,OK,DemoBlaze 1-13,text,true,,509,397,17,17,https://api.demoblaze.com/login,390,0,1
1607675969344,285,Login-Post check,200,OK,DemoBlaze 1-10,text,true,,560,395,17,17,https://api.demoblaze.com/check,285,0,0
1607675969320,319,Login-Post user credential,200,OK,DemoBlaze 1-8,text,true,,513,408,17,17,https://api.demoblaze.com/login,319,0,0
1607675969356,301,Login-Post user credential,200,OK,DemoBlaze 1-1,text,true,,513,408,17,17,https://api.demoblaze.com/login,301,0,0
1607675969398,264,Browse laptops-Options bycat,200,OK,DemoBlaze 1-2,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,264,0,0
1607675969368,310,Login-Post user credential,200,OK,DemoBlaze 1-17,text,true,,513,408,17,17,https://api.demoblaze.com/login,310,0,0
1607675969306,390,Login-Options login,200,OK,DemoBlaze 1-4,text,true,,509,397,17,17,https://api.demoblaze.com/login,390,0,1
1607675969419,287,Login-Post check,200,OK,DemoBlaze 1-9,text,true,,560,395,17,17,https://api.demoblaze.com/check,287,0,0
1607675969441,299,Login-Post user credential,200,OK,DemoBlaze 1-16,text,true,,513,408,17,17,https://api.demoblaze.com/login,299,0,0
1607675969469,287,Place order-Post check,200,OK,DemoBlaze 1-14,text,true,,569,405,17,17,https://api.demoblaze.com/check,287,0,0
1607675969401,390,Login-Options login,200,OK,DemoBlaze 1-3,text,true,,509,397,17,17,https://api.demoblaze.com/login,390,0,1
1607675969757,62,Logout,200,OK,DemoBlaze 1-14,text,true,,4920,391,17,17,https://demoblaze.com/index.html,62,0,0
1607675969544,280,Cart-Get cart,200,OK,DemoBlaze 1-11,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,279,0,0
1607675969561,272,Browse laptops-Options bycat,200,OK,DemoBlaze 1-7,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,272,0,0
1607675969575,282,Login-Post check,200,OK,DemoBlaze 1-6,text,true,,560,395,17,17,https://api.demoblaze.com/check,282,0,0
1607675969455,417,Launch-Get home,200,OK,DemoBlaze 1-15,text,true,,4924,338,17,17,https://demoblaze.com/,417,0,0
1607675969630,260,Browse laptops-Options bycat,200,OK,DemoBlaze 1-10,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,260,0,0
1607675969595,298,Login-Post user credential,200,OK,DemoBlaze 1-13,text,true,,513,408,17,17,https://api.demoblaze.com/login,298,0,0
1607675969520,391,Login-Options login,200,OK,DemoBlaze 1-12,text,true,,509,397,17,17,https://api.demoblaze.com/login,391,0,1
1607675969639,285,Login-Post check,200,OK,DemoBlaze 1-8,text,true,,560,395,17,17,https://api.demoblaze.com/check,285,0,0
1607675969538,391,Login-Options login,200,OK,DemoBlaze 1-5,text,true,,509,397,17,17,https://api.demoblaze.com/login,391,0,1
1607675969657,285,Login-Post check,200,OK,DemoBlaze 1-1,text,true,,560,395,17,17,https://api.demoblaze.com/check,285,0,0
1607675969678,277,Login-Post check,200,OK,DemoBlaze 1-17,text,true,,560,395,17,17,https://api.demoblaze.com/check,277,0,0
1607675969662,301,Browse laptops-Post bycat,200,OK,DemoBlaze 1-2,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,301,0,0
1607675969706,261,Browse laptops-Options bycat,200,OK,DemoBlaze 1-9,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,261,0,0
1607675969696,305,Login-Post user credential,200,OK,DemoBlaze 1-4,text,true,,513,408,17,17,https://api.demoblaze.com/login,305,0,0
1607675969740,277,Login-Post check,200,OK,DemoBlaze 1-16,text,true,,560,395,17,17,https://api.demoblaze.com/check,277,0,0
1607675969823,205,Launch-Get home,200,OK,DemoBlaze 1-14,text,true,,4920,338,17,17,https://demoblaze.com/,204,0,1
1607675969963,66,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-2,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,66,0,0
1607675969791,292,Login-Post user credential,200,OK,DemoBlaze 1-3,text,true,,513,408,17,17,https://api.demoblaze.com/login,291,0,0
1607675969824,284,Cart-Post check,200,OK,DemoBlaze 1-11,text,true,,560,404,17,17,https://api.demoblaze.com/check,284,0,0
1607675969834,285,Browse laptops-Post bycat,200,OK,DemoBlaze 1-7,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,285,0,0
1607675969857,262,Browse laptops-Options bycat,200,OK,DemoBlaze 1-6,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,262,0,0
1607675969893,279,Login-Post check,200,OK,DemoBlaze 1-13,text,true,,560,395,17,17,https://api.demoblaze.com/check,279,0,0
1607675969924,255,Browse laptops-Options bycat,200,OK,DemoBlaze 1-8,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,255,0,0
1607675969890,290,Browse laptops-Post bycat,200,OK,DemoBlaze 1-10,text,true,,1450,381,17,17,https://api.demoblaze.com/bycat,290,0,0
1607675970120,71,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-7,text,true,,5373,388,17,17,https://demoblaze.com/prod.html?idp_=15,70,0,0
1607675969942,267,Browse laptops-Options bycat,200,OK,DemoBlaze 1-1,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,267,0,0
1607675969911,309,Login-Post user credential,200,OK,DemoBlaze 1-12,text,true,,513,408,17,17,https://api.demoblaze.com/login,309,0,0
1607675969955,268,Browse laptops-Options bycat,200,OK,DemoBlaze 1-17,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,268,0,0
1607675969929,303,Login-Post user credential,200,OK,DemoBlaze 1-5,text,true,,513,408,17,17,https://api.demoblaze.com/login,303,0,0
1607675970181,62,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-10,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,62,0,0
1607675969872,395,Login-Options login,200,OK,DemoBlaze 1-15,text,true,,509,397,17,17,https://api.demoblaze.com/login,395,0,1
1607675970017,262,Browse laptops-Options bycat,200,OK,DemoBlaze 1-16,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,262,0,0
1607675969967,313,Browse laptops-Post bycat,200,OK,DemoBlaze 1-9,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,313,0,0
1607675970002,292,Login-Post check,200,OK,DemoBlaze 1-4,text,true,,560,395,17,17,https://api.demoblaze.com/check,292,0,0
1607675970030,291,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-2,text,true,,560,412,17,17,https://api.demoblaze.com/check,291,0,0
1607675970280,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-9,text,true,,5373,388,17,17,https://demoblaze.com/prod.html?idp_=15,63,0,0
1607675970083,291,Login-Post check,200,OK,DemoBlaze 1-3,text,true,,565,395,17,17,https://api.demoblaze.com/check,291,0,0
1607675970120,293,Browse laptops-Post bycat,200,OK,DemoBlaze 1-6,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,293,0,0
1607675970028,390,Login-Options login,200,OK,DemoBlaze 1-14,text,true,,509,397,17,17,https://api.demoblaze.com/login,390,0,2
1607675970172,266,Browse laptops-Options bycat,200,OK,DemoBlaze 1-13,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,266,0,0
1607675970108,339,Cart-Post view cart,200,OK,DemoBlaze 1-11,text,true,,564,420,17,17,https://api.demoblaze.com/viewcart,339,0,0
1607675970179,297,Browse laptops-Post bycat,200,OK,DemoBlaze 1-8,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,297,0,0
1607675970191,286,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-7,text,true,,560,412,17,17,https://api.demoblaze.com/check,286,0,0
1607675970209,286,Browse laptops-Post bycat,200,OK,DemoBlaze 1-1,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,286,0,0
1607675970220,294,Login-Post check,200,OK,DemoBlaze 1-12,text,true,,560,395,17,17,https://api.demoblaze.com/check,294,0,0
1607675970223,302,Browse laptops-Post bycat,200,OK,DemoBlaze 1-17,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,302,0,0
1607675970232,298,Login-Post check,200,OK,DemoBlaze 1-5,text,true,,560,395,17,17,https://api.demoblaze.com/check,298,0,0
1607675970243,296,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-10,text,true,,560,412,17,17,https://api.demoblaze.com/check,296,0,0
1607675970496,59,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-1,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,59,0,0
1607675970279,282,Browse laptops-Post bycat,200,OK,DemoBlaze 1-16,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,282,0,0
1607675970294,269,Browse laptops-Options bycat,200,OK,DemoBlaze 1-4,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,269,0,0
1607675970267,315,Login-Post user credential,200,OK,DemoBlaze 1-15,text,true,,513,408,17,17,https://api.demoblaze.com/login,315,0,0
1607675970525,70,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-17,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,69,0,0
1607675970322,298,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-2,text,true,,697,390,17,17,https://api.demoblaze.com/view,298,0,0
1607675970344,285,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-9,text,true,,565,412,17,17,https://api.demoblaze.com/check,285,0,0
1607675970374,256,Browse laptops-Options bycat,200,OK,DemoBlaze 1-3,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,256,0,0
1607675970413,276,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-6,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,276,0,0
1607675970418,301,Login-Post user credential,200,OK,DemoBlaze 1-14,text,true,,513,408,17,17,https://api.demoblaze.com/login,301,0,0
1607675970438,289,Browse laptops-Post bycat,200,OK,DemoBlaze 1-13,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,289,0,0
1607675970476,271,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-8,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,270,0,0
1607675970477,291,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-7,text,true,,697,390,17,17,https://api.demoblaze.com/view,291,0,0
1607675970515,259,Browse laptops-Options bycat,200,OK,DemoBlaze 1-12,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,259,0,0
1607675970727,60,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-13,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,60,0,0
1607675970530,257,Browse laptops-Options bycat,200,OK,DemoBlaze 1-5,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,257,0,0
1607675970447,407,Cart-Post view,200,OK,DemoBlaze 1-11,text,true,,697,379,17,17,https://api.demoblaze.com/view,407,0,0
1607675970561,297,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-16,text,true,,5361,388,17,17,https://demoblaze.com/prod.html?idp_=15,296,0,0
1607675970539,333,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-10,text,true,,697,390,17,17,https://api.demoblaze.com/view,333,0,0
1607675970563,332,Browse laptops-Post bycat,200,OK,DemoBlaze 1-4,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,332,0,0
1607675970556,350,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-1,text,true,,560,412,17,17,https://api.demoblaze.com/check,350,0,0
1607675970582,362,Login-Post check,200,OK,DemoBlaze 1-15,text,true,,565,395,17,17,https://api.demoblaze.com/check,362,0,0
1607675970620,339,Add to cart-Options add to cart,200,OK,DemoBlaze 1-2,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,339,0,0
1607675970895,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-4,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,64,0,0
1607675970595,365,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-17,text,true,,560,412,17,17,https://api.demoblaze.com/check,365,0,0
1607675970629,352,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-9,text,true,,697,390,17,17,https://api.demoblaze.com/view,352,0,0
1607675970630,368,Browse laptops-Post bycat,200,OK,DemoBlaze 1-3,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,367,0,0
1607675970690,321,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-6,text,true,,560,412,17,17,https://api.demoblaze.com/check,321,0,0
1607675970720,314,Login-Post check,200,OK,DemoBlaze 1-14,text,true,,560,395,17,17,https://api.demoblaze.com/check,314,0,0
1607675970998,62,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-3,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,61,0,0
1607675970747,315,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-8,text,true,,560,412,17,17,https://api.demoblaze.com/check,315,0,0
1607675970774,303,Browse laptops-Post bycat,200,OK,DemoBlaze 1-12,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,303,0,0
1607675970768,311,Add to cart-Options add to cart,200,OK,DemoBlaze 1-7,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,311,0,0
1607675970787,318,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-13,text,true,,560,412,17,17,https://api.demoblaze.com/check,318,0,0
1607675970855,274,Place order-Options delete cart,200,OK,DemoBlaze 1-11,text,true,,509,411,17,17,https://api.demoblaze.com/deletecart,274,0,0
1607675970787,344,Browse laptops-Post bycat,200,OK,DemoBlaze 1-5,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,344,0,0
1607675970872,261,Add to cart-Options add to cart,200,OK,DemoBlaze 1-10,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,261,0,0
1607675971077,65,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-12,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,64,0,0
1607675970858,322,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-16,text,true,,560,412,17,17,https://api.demoblaze.com/check,322,0,0
1607675971131,62,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-5,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,62,0,0
1607675970906,296,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-1,text,true,,697,390,17,17,https://api.demoblaze.com/view,296,0,0
1607675970944,264,Browse laptops-Options bycat,200,OK,DemoBlaze 1-15,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,264,0,0
1607675970959,289,Add to cart-Post add to cart,200,OK,DemoBlaze 1-2,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,289,0,0
1607675970960,308,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-17,text,true,,697,390,17,17,https://api.demoblaze.com/view,308,0,0
1607675970981,303,Add to cart-Options add to cart,200,OK,DemoBlaze 1-9,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,303,0,0
1607675970959,332,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-4,text,true,,560,412,17,17,https://api.demoblaze.com/check,332,0,0
1607675971034,272,Browse laptops-Options bycat,200,OK,DemoBlaze 1-14,text,true,,509,397,17,17,https://api.demoblaze.com/bycat,272,0,0
1607675971011,302,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-6,text,true,,697,390,17,17,https://api.demoblaze.com/view,302,0,0
1607675971060,277,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-3,text,true,,560,412,17,17,https://api.demoblaze.com/check,277,0,0
1607675971062,302,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-8,text,true,,697,390,17,17,https://api.demoblaze.com/view,302,0,0
1607675971079,310,Add to cart-Post add to cart,200,OK,DemoBlaze 1-7,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,310,0,0
1607675971105,319,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-13,text,true,,702,390,17,17,https://api.demoblaze.com/view,319,0,0
1607675971129,367,Place order-Post delete cart,200,OK,DemoBlaze 1-11,text,true,,397,396,17,17,https://api.demoblaze.com/deletecart,367,0,0
1607675971249,284,Cart-Get cart,200,OK,DemoBlaze 1-2,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,283,0,0
1607675971313,263,Add to cart-Options add to cart,200,OK,DemoBlaze 1-6,text,true,,513,418,17,17,https://api.demoblaze.com/addtocart,263,0,0
1607675971133,445,Add to cart-Post add to cart,200,OK,DemoBlaze 1-10,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,445,0,0
1607675971142,470,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-12,text,true,,560,412,17,17,https://api.demoblaze.com/check,469,0,0
1607675971180,446,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-16,text,true,,697,390,17,17,https://api.demoblaze.com/view,446,0,0
1607675971194,441,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-5,text,true,,565,412,17,17,https://api.demoblaze.com/check,441,0,0
1607675971202,444,Add to cart-Options add to cart,200,OK,DemoBlaze 1-1,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,444,0,0
1607675971269,394,Add to cart-Options add to cart,200,OK,DemoBlaze 1-17,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,394,0,0
1607675971209,459,Browse laptops-Post bycat,200,OK,DemoBlaze 1-15,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,459,0,0
1607675971389,290,Cart-Get cart,200,OK,DemoBlaze 1-7,text,true,,5683,397,17,17,https://demoblaze.com/cart.html,289,0,0
1607675971284,408,Add to cart-Post add to cart,200,OK,DemoBlaze 1-9,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,408,0,0
1607675971291,431,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-4,text,true,,697,390,17,17,https://api.demoblaze.com/view,431,0,0
1607675971668,69,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-15,text,true,,5373,388,17,17,https://demoblaze.com/prod.html?idp_=15,68,0,0
1607675971692,67,Cart-Get cart,200,OK,DemoBlaze 1-9,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,66,0,0
1607675971306,456,Browse laptops-Post bycat,200,OK,DemoBlaze 1-14,text,true,,1445,381,17,17,https://api.demoblaze.com/bycat,456,0,0
1607675971497,275,Place order-Get index,200,OK,DemoBlaze 1-11,text,true,,4924,390,17,17,https://demoblaze.com/index.html,274,0,0
1607675971338,441,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-3,text,true,,697,390,17,17,https://api.demoblaze.com/view,441,0,0
1607675971364,418,Add to cart-Options add to cart,200,OK,DemoBlaze 1-8,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,418,0,0
1607675971425,358,Add to cart-Options add to cart,200,OK,DemoBlaze 1-13,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,358,0,0
1607675971762,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-14,text,true,,5369,388,17,17,https://demoblaze.com/prod.html?idp_=15,64,0,0
1607675971533,309,Cart-Post check,200,OK,DemoBlaze 1-2,text,true,,560,404,17,17,https://api.demoblaze.com/check,309,0,0
1607675971578,278,Cart-Get cart,200,OK,DemoBlaze 1-10,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,277,0,0
1607675971576,308,Add to cart-Post add to cart,200,OK,DemoBlaze 1-6,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,308,0,0
1607675971626,283,Add to cart-Options add to cart,200,OK,DemoBlaze 1-16,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,283,0,0
1607675971612,300,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-12,text,true,,697,390,17,17,https://api.demoblaze.com/view,300,0,0
1607675971635,289,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-5,text,true,,697,390,17,17,https://api.demoblaze.com/view,289,0,0
1607675971884,63,Cart-Get cart,200,OK,DemoBlaze 1-6,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,62,0,0
1607675971646,311,Add to cart-Post add to cart,200,OK,DemoBlaze 1-1,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,311,0,0
1607675971663,332,Add to cart-Post add to cart,200,OK,DemoBlaze 1-17,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,332,0,0
1607675971722,289,Add to cart-Options add to cart,200,OK,DemoBlaze 1-4,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,289,0,0
1607675971957,59,Cart-Get cart,200,OK,DemoBlaze 1-1,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,59,0,0
1607675971679,342,Cart-Post check,200,OK,DemoBlaze 1-7,text,true,,560,404,17,17,https://api.demoblaze.com/check,342,0,0
1607675971737,303,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-15,text,true,,560,412,17,17,https://api.demoblaze.com/check,303,0,0
1607675971759,293,Cart-Post check,200,OK,DemoBlaze 1-9,text,true,,560,404,17,17,https://api.demoblaze.com/check,293,0,0
1607675971995,64,Cart-Get cart,200,OK,DemoBlaze 1-17,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,63,0,0
1607675971772,295,Place order-Post check,200,OK,DemoBlaze 1-11,text,true,,560,405,17,17,https://api.demoblaze.com/check,295,0,0
1607675971779,291,Add to cart-Options add to cart,200,OK,DemoBlaze 1-3,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,291,0,0
1607675971782,329,Add to cart-Post add to cart,200,OK,DemoBlaze 1-8,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,329,0,0
1607675972067,64,Logout,200,OK,DemoBlaze 1-11,text,true,,4924,391,17,17,https://demoblaze.com/index.html,63,0,0
1607675971783,391,Add to cart-Post add to cart,200,OK,DemoBlaze 1-13,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,391,0,0
1607675971826,366,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-14,text,true,,560,412,17,17,https://api.demoblaze.com/check,366,0,0
1607675972174,67,Cart-Get cart,200,OK,DemoBlaze 1-13,text,true,,5695,397,17,17,https://demoblaze.com/cart.html,66,0,0
1607675971842,400,Cart-Post view cart,200,OK,DemoBlaze 1-2,text,true,,564,420,17,17,https://api.demoblaze.com/viewcart,400,0,0
1607675971912,340,Add to cart-Options add to cart,200,OK,DemoBlaze 1-12,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,340,0,0
1607675971856,396,Cart-Post check,200,OK,DemoBlaze 1-10,text,true,,560,404,17,17,https://api.demoblaze.com/check,396,0,0
1607675971909,377,Add to cart-Post add to cart,200,OK,DemoBlaze 1-16,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,377,0,0
1607675971924,363,Add to cart-Options add to cart,200,OK,DemoBlaze 1-5,text,true,,509,418,17,17,https://api.demoblaze.com/addtocart,363,0,0
1607675971947,386,Cart-Post check,200,OK,DemoBlaze 1-6,text,true,,560,404,17,17,https://api.demoblaze.com/check,386,0,0
1607675972134,214,Launch-Get home,200,OK,DemoBlaze 1-11,text,true,,4920,338,17,17,https://demoblaze.com/,214,0,1
1607675972011,337,Add to cart-Post add to cart,200,OK,DemoBlaze 1-4,text,true,,367,487,17,17,https://api.demoblaze.com/addtocart,337,0,0
1607675972286,65,Cart-Get cart,200,OK,DemoBlaze 1-16,text,true,,5695,397,17,17,https://demoblaze.com/cart.html,65,0,0
1607675972016,368,Cart-Post check,200,OK,DemoBlaze 1-1,text,true,,560,404,17,17,https://api.demoblaze.com/check,368,0,0
1607675972112,274,Cart-Get cart,200,OK,DemoBlaze 1-8,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,274,0,0
1607675972021,392,Cart-Post view cart,200,OK,DemoBlaze 1-7,text,true,,564,420,17,17,https://api.demoblaze.com/viewcart,392,0,0
1607675972348,65,Cart-Get cart,200,OK,DemoBlaze 1-4,text,true,,5691,397,17,17,https://demoblaze.com/cart.html,64,0,0
1607675972040,383,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-15,text,true,,697,390,17,17,https://api.demoblaze.com/view,383,0,0
1607675972052,404,Cart-Post view cart,200,OK,DemoBlaze 1-9,text,true,,564,420,17,17,https://api.demoblaze.com/viewcart,404,0,0
1607675972059,416,Cart-Post check,200,OK,DemoBlaze 1-17,text,true,,560,404,17,17,https://api.demoblaze.com/check,416,0,0
